7/1/1967,1002.6
8/1/1967,1007.33
9/1/1967,1013.98
10/1/1967,1020.58
11/1/1967,1030.57
12/1/1967,1029.7
1/1/1968,1027.15
2/1/1968,1030.99
3/1/1968,1016.09
4/1/1968,1016.41
5/1/1968,1011.23
6/1/1968,1007.14
7/1/1968,1004.67
8/1/1968,1008.96
9/1/1968,1015.3
10/1/1968,1021.88
11/1/1968,1022.6
12/1/1968,1026.1
1/1/1969,1030.9
2/1/1969,1031.35
3/1/1969,1021.45
4/1/1969,1015.95
5/1/1969,1009.33
6/1/1969,1007.22
7/1/1969,1004.24
8/1/1969,1008.72
9/1/1969,1016.04
10/1/1969,1017.05
11/1/1969,1026.83
12/1/1969,1030.63
1/1/1970,1028.2
2/1/1970,1025.92
3/1/1970,1027.41
4/1/1970,1017.09
5/1/1970,1010.99
6/1/1970,1006.86
7/1/1970,1004.4
8/1/1970,1006.81
9/1/1970,1014.29
10/1/1970,1019.84
11/1/1970,1024.49
12/1/1970,1027.04
1/1/1971,1027.06
2/1/1971,1027.03
3/1/1971,1024.49
4/1/1971,1014.69
5/1/1971,1009.65
6/1/1971,1005.43
7/1/1971,1004.19
8/1/1971,1006.67
9/1/1971,1016.21
10/1/1971,1020.02
11/1/1971,1026
12/1/1971,1026.22
1/1/1972,1027.09
2/1/1972,1026.44
3/1/1972,1021.13
4/1/1972,1016.25
5/1/1972,1010.28
6/1/1972,1005.77
7/1/1972,1004.43
8/1/1972,1008.77
9/1/1972,1015.13
10/1/1972,1019.51
11/1/1972,1024.42
12/1/1972,1027.14
1/1/1973,1025.03
2/1/1973,1024.65
3/1/1973,1022.59
4/1/1973,1014.57
5/1/1973,1012.08
6/1/1973,1006.33
7/1/1973,1003.15
8/1/1973,1008.6
9/1/1973,1014.15
10/1/1973,1021.87
11/1/1973,1022.2
12/1/1973,1027.7
1/1/1974,1028.68
2/1/1974,1029.48
3/1/1974,1025.05
4/1/1974,1012.54
5/1/1974,1012.06
6/1/1974,1006.54
7/1/1974,1004.1
8/1/1974,1007.58
9/1/1974,1013.09
10/1/1974,1021.3
11/1/1974,1024.14
12/1/1974,1033.81
1/1/1975,1026.33
2/1/1975,1024.85
3/1/1975,1019.52
4/1/1975,1014.94
5/1/1975,1010.67
6/1/1975,1006.52
7/1/1975,1004.49
8/1/1975,1006.85
9/1/1975,1012.59
10/1/1975,1018.37
11/1/1975,1024.51
12/1/1975,1030.89
1/1/1976,1027.69
2/1/1976,1022.98
3/1/1976,1024.6
4/1/1976,1016.18
5/1/1976,1011.02
6/1/1976,1007.14
7/1/1976,1004.29
8/1/1976,1008.8
9/1/1976,1014.04
10/1/1976,1018.73
11/1/1976,1029.88
12/1/1976,1031.55
1/1/1977,1034.45
2/1/1977,1030.24
3/1/1977,1024.58
4/1/1977,1018.22
5/1/1977,1011.55
6/1/1977,1007.08
7/1/1977,1006.14
8/1/1977,1008
9/1/1977,1016.02
10/1/1977,1020.82
11/1/1977,1027.23
12/1/1977,1026.66
1/1/1978,1028.84
2/1/1978,1031.27
3/1/1978,1024.02
4/1/1978,1013.56
5/1/1978,1012.57
6/1/1978,1006.77
7/1/1978,1006.06
8/1/1978,1009.58
9/1/1978,1014.07
10/1/1978,1022.56
11/1/1978,1025.56
12/1/1978,1025.86
1/1/1979,1029.11
2/1/1979,1021.74
3/1/1979,1022.52
4/1/1979,1018.09
5/1/1979,1013.23
6/1/1979,1010
7/1/1979,1007.71
8/1/1979,1009.03
9/1/1979,1016.56
10/1/1979,1019.91
11/1/1979,1028.86
12/1/1979,1026.53
1/1/1980,1031.1
2/1/1980,1030.81
3/1/1980,1026.55
4/1/1980,1018.66
5/1/1980,1013.03
6/1/1980,1007.34
7/1/1980,1006.29
8/1/1980,1010.55
9/1/1980,1016.71
10/1/1980,1023.41
11/1/1980,1021.12
12/1/1980,1029.77
1/1/1981,1033.3
2/1/1981,1027.59
3/1/1981,1020.76
4/1/1981,1016.18
5/1/1981,1013.28
6/1/1981,1008.54
7/1/1981,1005.28
8/1/1981,1009.09
9/1/1981,1016.57
10/1/1981,1024.59
11/1/1981,1030.89
12/1/1981,1031.15
1/1/1982,1029.24
2/1/1982,1026
3/1/1982,1022.13
4/1/1982,1018.37
5/1/1982,1012.98
6/1/1982,1008.83
7/1/1982,1006.07
8/1/1982,1009.15
9/1/1982,1016.72
10/1/1982,1020.44
11/1/1982,1025.11
12/1/1982,1028.02
1/1/1983,1029.71
2/1/1983,1027.59
3/1/1983,1023.44
4/1/1983,1015.38
5/1/1983,1011.29
6/1/1983,1010.3
7/1/1983,1005.88
8/1/1983,1008.74
9/1/1983,1013.84
10/1/1983,1022.05
11/1/1983,1025.37
12/1/1983,1029.86
1/1/1984,1033.9
2/1/1984,1032.08
3/1/1984,1024.26
4/1/1984,1015.89
5/1/1984,1011.55
6/1/1984,1006.84
7/1/1984,1005.45
8/1/1984,1008.46
9/1/1984,1015.62
10/1/1984,1021.04
11/1/1984,1024.42
12/1/1984,1033.87
1/1/1985,1030.52
2/1/1985,1026.47
3/1/1985,1027.16
4/1/1985,1014.84
5/1/1985,1012.2
6/1/1985,1006.89
7/1/1985,1005.64
8/1/1985,1008.49
9/1/1985,1018.88
10/1/1985,1019.53
11/1/1985,1026.48
